0.4315415162093766	0.9499126362838965	0
0.771467296169966	0.2537588401379016	0
0.17091614735978722	0.8026175109492191	1
0.06507957148430082	0.7596992727858274	0
0.8395036659898173	0.6733317130789533	1
0.5935037460114231	0.30736975705185715	0
0.627525431866604	0.17396581263258332	0
0.3167575245316236	0.06739008024259813	0
0.5673281786082243	0.3284465661108794	1
0.4926405129384934	0.5755073546546807	1
0.6631365468676543	0.003799096458143969	0
0.9821581827093315	0.5469923778033151	0
0.046857651565922864	0.42080906702352266	0
0.2532783851639943	0.22641004637728124	1
0.4470301981535015	0.09678619543268296	0
0.6104488211817191	0.058412170710801625	0
0.7995738849489362	0.37515339908365614	1
0.2955568003360908	0.5912283228466869	1
0.9493453232372742	0.1581978370604185	1
0.7467601252338132	0.4991243625249164	1
0.08170456023126255	0.03023574701228099	0
0.7019625298830685	0.0859589955623033	0
0.07176887759695122	0.4853461993532985	1
0.1632725835975714	0.3133481956667197	1
0.18725605913596677	0.9613904382988129	0
0.6290818521000671	0.9162088447886317	0
0.26786932471767383	0.4512153408085069	1
0.8190981565022557	0.9553494898699095	0
0.33123193262180795	0.5928585787968711	0
0.701307352985306	0.42761613573331014	1
0.021237234053194387	0.6721735312444053	0
0.13482190191351667	0.6531665471479022	1
0.9091939823752413	0.6158946954671883	1
0.16117701779480464	0.8146008923400974	0
0.32662618907104923	0.809275556262333	0
0.14146769627799516	0.7929704963679297	0
0.7148160003200865	0.3464628946744639	1
0.4888134796395027	0.3470209822942202	0
0.14587088513898755	0.47380488736731663	1
0.4653271383273484	0.3068246714734213	1
0.09034239244596043	0.611451497885168	1
0.1770297980454723	0.019576573522043006	0
0.1242280415712243	0.41038793090515213	0
0.9766997089214088	0.9186712313833271	0
0.8852400148039972	0.8620943488127636	0
0.007315975313334666	0.7792453415186184	0
0.8138402368639532	0.31243905293131025	1
0.47796905164394393	0.6456823721324247	1
0.4355851079791544	0.44179836234288783	1
0.13730607263961275	0.2437822738169893	0
0.7689276104548228	0.021304844860643213	1
0.6320286477348884	0.48295132335776714	1
0.6181188921008672	0.41984741604431897	0
0.893965870785112	0.08763375850008459	0
0.6077385894191432	0.6179750220784663	1
0.24135266521960935	0.9704328579586994	0
0.23285937203044826	0.9225858459778185	0
0.5316095345743351	0.7978007547184907	1
0.1193872345533295	0.00975953224656273	1
0.4473052724235544	0.8623588903457842	0
0.3404614245846379	0.9259153687128878	0
0.5440693987376592	0.26552318714038103	1
0.39499564882518284	0.7363921135618292	1
0.181754073599872	0.37582700483975984	0
0.1841572224500616	0.1685384605383045	0
0.48916907565042567	0.7845256705302732	0
0.22176287597651373	0.9735423461483452	0
0.0759179978594221	0.7841401099972696	0
0.5953212367339182	0.738697475503654	1
0.37652966300901247	0.704334580529143	1
0.26136556870355	0.3542776215865891	1
0.6102837766196874	0.5044867044125928	1
0.5114310863933262	0.6858061715689363	1
0.40912196292999115	0.34790012031889006	1
0.7381838096285998	0.7026378141368195	1
0.10163794224440609	0.708804782350829	1
0.8212467366188871	0.5069680939907565	1
0.33201914516919573	0.8582432441893377	1
0.46657247456813344	0.5364022151477782	0
0.7338061276544667	0.15427322089568068	0
0.17083012413351611	0.6856346446392083	0
0.9039950786712413	0.5437493686508782	1
0.14852460164244352	0.8579346957472322	0
0.991766777029798	0.29170029694662064	0
0.22815060066217885	0.3967027823368269	1
0.23195162693927363	0.3450626748399499	0
0.8863013013513649	0.25558862741450405	1
0.49461054484710876	0.7567793143523533	1
0.8493193162153782	0.9261364034153361	0
0.08786522361037485	0.2153353076433	0
0.3517174637152032	0.5889149596486648	1
0.6187675672431557	0.5291225722438423	0
0.12261560621367779	0.4361019680089774	0
0.3876941774279056	0.9338176093646702	0
0.4083367509227492	0.35002845446735137	1
0.7448471087193542	0.45830795434883276	1
0.5770277975053265	0.4811995483290876	1
0.8610959959188982	0.4045295111332479	0
0.9325487881728067	0.6088145838896707	0
0.8010617866824044	0.6734882376533116	1
0.8109024436597881	0.060103436239489605	0
0.3700329088853991	0.04265319655185873	0
0.9340922048953217	0.74146090936277	0
0.37443409720624576	0.9127157963800316	0
0.9181318956118152	0.5787858693814929	0
0.900067518229922	0.09541097952378524	0
0.28831884608844394	0.03652123383371192	0
0.8634291258639832	0.7373162586526084	0
0.18283236473847947	0.5541630035915639	1
0.8723840436917969	0.8991436655554921	0
0.2924314564932532	0.6535631094081771	1
0.13729056845348248	0.7429556440361136	1
0.050602162583897714	0.6702892354099593	0
0.5674717173636883	0.7604563916534895	1
0.4504391185620118	0.35184073899602236	1
0.5901893511248038	0.5235461967528902	1
0.6572719634301262	0.4356804018230862	1
0.665519190181349	0.8956316141634235	1
0.8414281856101148	0.05026939229459032	0
0.7080886839446652	0.777337541994093	1
0.40626619187180546	0.37870445659968616	0
0.7081296950176548	0.4291333739397085	1
0.5880142638512399	0.8720959190592923	1
0.6758664839506667	0.6992962895174542	1
0.5002360637372091	0.8238858500784623	1
0.026961279545477335	0.07360105536569245	0
0.7666489952287118	0.7948752954213811	1
0.25053814529923085	0.339595316464685	1
0.4221189721224731	0.6494174585409909	1
0.09016984585838184	0.049977346443391635	0
0.21862952997309276	0.4086776623929957	1
0.675258819881368	0.8245704575618371	1
0.18210816920568557	0.7141376196062781	1
0.5092615006051634	0.5273482936821081	0
0.3256214177828014	0.048742652596457714	0
0.48602822762145786	0.05887274302065426	0
0.9351099796945175	0.21198228121815127	0
0.1167770297980455	0.09894903499849478	0
0.35856181168915613	0.417718081738833	1
0.4095225710941955	0.907366956612188	0
0.102591699758935	0.6659515543940397	0
0.7636696908165205	0.23051119025687034	0
0.984476308603323	0.7773615457626848	0
0.11930771308253235	0.7828514076710043	0
0.39852860272273516	0.5571479722316404	0
0.5118622027947546	0.24328519577573682	1
0.5809178478189112	0.3636165878042853	1
0.8533058925909995	0.5945043371809374	1
0.21770428015564208	0.2709790437098625	0
0.18945865383653587	0.2973936908094571	0
0.5583777619957389	0.8647687686966853	1
0.5255518990127335	0.4676784255128055	0
0.8182319226191073	0.8309514593791225	0
0.6476973782921389	0.7204256068202708	1
0.47959749132265717	0.7664343301898398	1
0.6769027637462115	0.9546343775972828	0
0.8318490992567994	0.04808504935274843	0
0.3097266261890711	0.47996785495322764	1
0.21090844528022573	0.8951350362006835	0
0.2783166454942835	0.4620655442904536	1
0.9309053444429997	0.11768647677685401	0
0.04356226181068895	0.7604088841948186	0
0.6715973312794455	0.17773090375188905	1
0.5320136436837947	0.837438477841021	1
0.05409460554349682	0.08264597541814067	0
0.3866453942564493	0.3254806004542713	1
0.07207095915897299	0.1819195613711353	0
0.2504886319306213	0.7913612437152633	0
